lat,lon,name,admin1,admin2,cc
45.8776,-95.3767,Alexandria,Minnesota,Douglas,US
31.9642,-95.2617,Jacksonville,Texas,Cherokee,US
39.2825,-84.4071,Sharonville,Ohio,Hamilton,US
28.6619,-81.4444,Forest City,Florida,Seminole,US
41.4152,-75.6072,Dunmore,Pennsylvania,Lackawanna,US
41.5172,-81.4922,Lyndhurst,Ohio,Cuyahoga,US
38.7916,-77.0740,Huntington,Virginia,Fairfax,US
40.6205,-103.1925,Sterling,Colorado,Logan,US
40.6653,-74.2666,Roselle Park,New Jersey,Union,US
46.2854,-96.0758,Fergus Falls,Minnesota,Otter Tail,US
27.0729,-80.1425,Hobe Sound,Florida,Martin,US
35.4573,-84.6045,Athens,Tennessee,McMinn,US
40.1469,-75.1174,Willow Grove,Pennsylvania,Montgomery,US
32.5212,-96.7866,Red Oak,Texas,Ellis,US
41.4948,-81.5350,University Heights,Ohio,Cuyahoga,US
40.8761,-73.1521,St. James,New York,Suffolk,US
42.0819,-78.4321,Olean,New York,Cattaraugus,US
26.1090,-98.2464,Hidalgo,Texas,Hidalgo,US
39.4179,-92.4364,Moberly,Missouri,Randolph,US
39.6063,-82.9334,Circleville,Ohio,Pickaway,US
30.3562,-97.5227,Manor,Texas,Travis,US
38.8888,-76.7889,Kettering,Maryland,Prince George's,US
37.9813,-85.7007,Shepherdsville,Kentucky,Bullitt,US
38.3714,-97.6605,McPherson,Kansas,McPherson,US
41.5696,-83.6636,Maumee,Ohio,Lucas,US
40.9525,-81.5838,New Franklin,Ohio,Summit,US
33.2172,-111.8695,Sun Lakes,Arizona,Maricopa,US
31.2108,-82.3579,Waycross,Georgia,Ware,US
36.0311,-120.1162,Avenal,California,Kings,US
25.8195,-80.2894,Miami Springs,Florida,Miami-Dade,US
40.1689,-83.0829,Powell,Ohio,Delaware,US
36.0358,-84.0296,Powell,Tennessee,Knox,US
37.8548,-122.0136,Alamo,California,Contra Costa,US
27.8192,-82.7384,West Lealman,Florida,Pinellas,US
30.4433,-97.6790,Wells Branch,Texas,Travis,US
45.5981,-94.1538,Sauk Rapids,Minnesota,Benton,US
39.9384,-75.0117,Cherry Hill Mall,New Jersey,Camden,US
39.9650,-82.9343,Bexley,Ohio,Franklin,US
21.3913,-157.9345,Waimalu,Hawaii,Honolulu,US
38.8151,-77.2960,Kings Park West,Virginia,Fairfax,US
33.8353,-83.8958,Loganville,Georgia,Walton,US
45.8572,-122.8164,St. Helens,Oregon,Columbia,US
41.4759,-81.5030,Beachwood,Ohio,Cuyahoga,US
38.4482,-81.9246,Teays Valley,West Virginia,Putnam,US
42.9892,-89.5383,Verona,Wisconsin,Dane,US
32.6619,-97.2662,Forest Hill,Texas,Tarrant,US
42.4627,-96.4125,South Sioux City,Nebraska,Dakota,US
40.3627,-83.7630,Bellefontaine,Ohio,Logan,US
39.9082,-75.0551,Westmont,New Jersey,Camden,US
43.6281,-95.5990,Worthington,Minnesota,Nobles,US
28.4053,-97.7490,Beeville,Texas,Bee,US
40.1811,-76.1812,Ephrata,Pennsylvania,Lancaster,US
41.9465,-84.9989,Coldwater,Michigan,Branch,US
26.5504,-81.8678,Villas,Florida,Lee,US
30.3950,-86.4701,Destin,Florida,Okaloosa,US
37.4340,-77.6522,Brandermill,Virginia,Chesterfield,US
38.8950,-121.0777,Auburn,California,Placer,US
41.8209,-88.1857,Warrenville,Illinois,DuPage,US
43.0913,-87.8864,Shorewood,Wisconsin,Milwaukee,US
44.4488,-95.7897,Marshall,Minnesota,Lyon,US
41.5732,-87.6899,Hazel Crest,Illinois,Cook,US
38.8602,-86.4895,Bedford,Indiana,Lawrence,US
41.3696,-87.4389,Cedar Lake,Indiana,Lake,US
47.5293,-121.8412,Snoqualmie,Washington,King,US
41.5036,-73.9655,Beacon,New York,Dutchess,US
28.6067,-81.7322,Minneola,Florida,Lake,US
38.7140,-77.1043,Mount Vernon,Virginia,Fairfax,US
33.9152,-84.8416,Dallas,Georgia,Paulding,US
39.5309,-104.8709,Lone Tree,Colorado,Douglas,US
40.5632,-90.0409,Canton,Illinois,Fulton,US
35.6864,-85.7812,McMinnville,Tennessee,Warren,US
25.7240,-80.3388,Olympia Heights,Florida,Miami-Dade,US
41.4363,-81.5222,Warrensville Heights,Ohio,Cuyahoga,US
41.4210,-88.2599,Channahon,Illinois,Will,US
35.2585,-89.7308,Lakeland,Tennessee,Shelby,US
40.4439,-74.5431,Franklin Park,New Jersey,Somerset,US
33.2891,-96.5573,Melissa,Texas,Collin,US
39.8482,-74.9957,Echelon,New Jersey,Camden,US
30.1349,-85.5568,Callaway,Florida,Bay,US
38.5534,-89.9161,Shiloh,Illinois,St. Clair,US
33.9459,-81.0429,Cayce,South Carolina,Lexington,US
42.4260,-87.8583,Beach Park,Illinois,Lake,US
28.4968,-81.3316,Conway,Florida,Orange,US
35.2035,-90.2059,Marion,Arkansas,Crittenden,US
39.7937,-86.2481,Speedway,Indiana,Marion,US
41.3079,-81.6192,Brecksville,Ohio,Cuyahoga,US
39.9708,-111.7941,Santaquin,Utah,Utah,US
27.5390,-80.3865,Lakewood Park,Florida,St. Lucie,US
40.7496,-73.3633,Wyandanch,New York,Suffolk,US
38.3426,-81.7155,South Charleston,West Virginia,Kanawha,US
42.0980,-76.0639,Endicott,New York,Broome,US
38.9656,-76.8775,New Carrollton,Maryland,Prince George's,US
40.6220,-79.1552,Indiana,Pennsylvania,Indiana,US
40.6996,-74.4035,New Providence,New Jersey,Union,US
34.1850,-118.7669,Oak Park,California,Ventura,US
35.0997,-81.0678,Lake Wylie,South Carolina,York,US
39.4241,-81.4465,Marietta,Ohio,Washington,US
35.9321,-89.9051,Blytheville,Arkansas,Mississippi,US
39.6582,-85.1410,Connersville,Indiana,Fayette,US
39.2238,-121.0522,Grass Valley,California,Nevada,US
41.8023,-87.9006,Western Springs,Illinois,Cook,US
29.9765,-93.9459,Port Neches,Texas,Jefferson,US
38.7580,-89.9822,Glen Carbon,Illinois,Madison,US
47.7574,-122.2864,Lake Forest Park,Washington,King,US
46.4817,-84.3723,Sault Ste. Marie,Michigan,Chippewa,US
32.9762,-96.3175,Royse City,Texas,Rockwall,US
41.8308,-87.8723,La Grange Park,Illinois,Cook,US
32.1576,-94.7960,Henderson,Texas,Rusk,US
29.5751,-95.0235,Seabrook,Texas,Harris,US
36.6826,-79.8636,Martinsville,Virginia,Martinsville,US
39.7837,-75.6815,Hockessin,Delaware,New Castle,US
33.5439,-86.6606,Irondale,Alabama,Jefferson,US
40.8616,-79.8962,Butler,Pennsylvania,Butler,US
30.2562,-94.2070,Lumberton,Texas,Hardin,US
35.9488,-96.0052,Glenpool,Oklahoma,Tulsa,US
40.2913,-74.0558,Eatontown,New Jersey,Monmouth,US
39.8643,-84.3070,Englewood,Ohio,Montgomery,US
26.9222,-80.2189,Jupiter Farms,Florida,Palm Beach,US
47.8064,-122.1844,Bothell East,Washington,Snohomish,US
29.9593,-90.2202,River Ridge,Louisiana,Jefferson,US
44.4615,-89.5382,Plover,Wisconsin,Portage,US
39.1147,-93.2010,Marshall,Missouri,Saline,US
37.8175,-85.4550,Bardstown,Kentucky,Nelson,US
36.2164,-121.1330,King City,California,Monterey,US
38.7358,-77.1993,Newington,Virginia,Fairfax,US
36.1030,-80.4166,Lewisville,North Carolina,Forsyth,US
40.6798,-76.2091,Pottsville,Pennsylvania,Schuylkill,US
40.9357,-72.9364,Rocky Point,New York,Suffolk,US
30.3375,-81.4127,Atlantic Beach,Florida,Duval,US
33.7872,-118.3973,Palos Verdes Estates,California,Los Angeles,US
35.9572,-86.6719,Nolensville,Tennessee,Williamson,US
28.2140,-82.7230,Elfers,Florida,Pasco,US
35.0135,-90.7931,Forrest City,Arkansas,St. Francis,US
32.3980,-94.8602,Kilgore,Texas,Gregg,US
42.0054,-87.7330,Lincolnwood,Illinois,Cook,US
32.9363,-111.5254,Coolidge,Arizona,Pinal,US
35.1276,-118.4744,Tehachapi,California,Kern,US
36.6631,-87.4764,Fort Campbell North,Kentucky,Christian,US
40.1741,-80.2465,Washington,Pennsylvania,Washington,US
34.0391,-117.9970,Avocado Heights,California,Los Angeles,US
43.1287,-87.9277,Glendale,Wisconsin,Milwaukee,US
40.8467,-73.1522,Nesconset,New York,Suffolk,US
39.9849,-75.8200,Coatesville,Pennsylvania,Chester,US
27.5251,-82.5749,Palmetto,Florida,Manatee,US
41.2652,-75.8876,Kingston,Pennsylvania,Luzerne,US
39.1548,-108.7305,Fruita,Colorado,Mesa,US
41.5729,-87.2599,Lake Station,Indiana,Lake,US
34.3962,-119.5118,Carpinteria,California,Santa Barbara,US
39.9340,-105.1588,Superior,Colorado,Boulder,US
41.3666,-85.0559,Auburn,Indiana,DeKalb,US
39.2159,-84.5144,Finneytown,Ohio,Hamilton,US
35.8927,-106.2862,Los Alamos,New Mexico,Los Alamos,US
41.8349,-111.8265,Smithfield,Utah,Cache,US
20.8848,-156.6618,Lahaina,Hawaii,Maui,US
39.1552,-84.6359,Bridgetown,Ohio,Hamilton,US
47.7570,-122.1477,Woodinville,Washington,King,US
35.6011,-105.2206,Las Vegas,New Mexico,San Miguel,US
39.8689,-84.3292,Clayton,Ohio,Montgomery,US
21.4133,-158.1701,Maili,Hawaii,Honolulu,US
32.3207,-102.5520,Andrews,Texas,Andrews,US
39.2480,-84.3827,Blue Ash,Ohio,Hamilton,US
33.3023,-87.0302,McCalla,Alabama,Jefferson,US
39.1823,-84.6075,Monfort Heights,Ohio,Hamilton,US
40.1508,-89.3720,Lincoln,Illinois,Logan,US
45.3242,-118.0865,La Grande,Oregon,Union,US
41.2340,-80.4998,Sharon,Pennsylvania,Mercer,US
40.8543,-74.0201,Ridgefield Park,New Jersey,Bergen,US
40.5187,-80.2178,Carnot-Moon,Pennsylvania,Allegheny,US
40.4777,-106.8243,Steamboat Springs,Colorado,Routt,US
45.1071,-93.2076,Mounds View,Minnesota,Ramsey,US
45.1865,-93.5783,Rogers,Minnesota,Hennepin,US
26.5160,-81.9601,Iona,Florida,Lee,US
42.9237,-89.2225,Stoughton,Wisconsin,Dane,US
32.8955,-97.5379,Azle,Texas,Tarrant,US
32.5379,-92.1981,Claiborne,Louisiana,Ouachita,US
38.7231,-90.2644,Jennings,Missouri,St. Louis,US
39.2677,-84.2733,Loveland,Ohio,Hamilton,US
27.2437,-80.2423,Jensen Beach,Florida,Martin,US
32.5120,-92.1513,West Monroe,Louisiana,Ouachita,US
33.5986,-86.4963,Moody,Alabama,St. Clair,US
26.8217,-80.0576,North Palm Beach,Florida,Palm Beach,US
35.2571,-85.1739,Soddy-Daisy,Tennessee,Hamilton,US
40.5304,-81.4806,Dover,Ohio,Tuscarawas,US
36.2438,-93.1198,Harrison,Arkansas,Boone,US
35.6630,-81.2335,Newton,North Carolina,Catawba,US
34.0312,-117.3132,Grand Terrace,California,San Bernardino,US
33.8088,-85.7545,Jacksonville,Alabama,Calhoun,US
41.3919,-81.5360,Bedford,Ohio,Cuyahoga,US
38.9409,-76.4997,Annapolis Neck,Maryland,Anne Arundel,US
39.6701,-84.2542,West Carrollton,Ohio,Montgomery,US
42.6866,-83.1198,Rochester,Michigan,Oakland,US
36.5921,-86.5239,Portland,Tennessee,Sumner,US
39.0844,-77.4839,Lansdowne,Virginia,Loudoun,US
38.5515,-76.0787,Cambridge,Maryland,Dorchester,US
32.9943,-117.2574,Solana Beach,California,San Diego,US
42.6844,-73.1166,North Adams,Massachusetts,Berkshire,US
34.8513,-82.4512,Parker,South Carolina,Greenville,US
18.4657,-66.2726,Dorado,Puerto Rico,Dorado,US
38.7266,-90.3872,St. Ann,Missouri,St. Louis,US
39.3414,-77.2400,Green Valley,Maryland,Frederick,US
41.6476,-80.1468,Meadville,Pennsylvania,Crawford,US
36.8878,-94.8711,Miami,Oklahoma,Ottawa,US
45.4125,-122.5940,Oatfield,Oregon,Clackamas,US
39.4181,-76.3516,Joppatowne,Maryland,Harford,US
40.2502,-75.2405,Montgomeryville,Pennsylvania,Montgomery,US
29.1657,-81.0055,South Daytona,Florida,Volusia,US
39.4792,-84.4620,Trenton,Ohio,Butler,US
37.9393,-122.5312,Larkspur,California,Marin,US
37.3167,-79.2481,Timberlake,Virginia,Campbell,US
32.6651,-117.0296,Bonita,California,San Diego,US
34.5596,-117.9558,Sun Village,California,Los Angeles,US
30.1396,-91.9540,Broussard,Louisiana,Lafayette,US
39.3642,-76.5175,Overlea,Maryland,Baltimore,US
43.3790,-72.3368,Claremont,New Hampshire,Sullivan,US
40.9068,-72.8816,Ridge,New York,Suffolk,US
45.0570,-93.0748,Vadnais Heights,Minnesota,Ramsey,US
39.0309,-77.3762,Sugarland Run,Virginia,Loudoun,US
33.5610,-86.2669,Pell City,Alabama,St. Clair,US
34.2536,-116.7903,Big Bear City,California,San Bernardino,US
33.8783,-117.5116,Home Gardens,California,Riverside,US
25.5164,-80.4222,Naranja,Florida,Miami-Dade,US
32.4597,-80.7235,Beaufort,South Carolina,Beaufort,US
40.5359,-74.3126,Fords,New Jersey,Middlesex,US
45.5188,-123.0510,Cornelius,Oregon,Washington,US
42.1320,-83.2374,Woodhaven,Michigan,Wayne,US
39.9639,-74.2787,Holiday City-Berkeley,New Jersey,Ocean,US
32.1355,-111.1123,Valencia West,Arizona,Pima,US
41.4816,-87.7387,Richton Park,Illinois,Cook,US
35.2645,-114.0091,New Kingman-Butler,Arizona,Mohave,US
47.5304,-122.1633,Newcastle,Washington,King,US
37.8210,-96.8613,El Dorado,Kansas,Butler,US
33.5806,-102.3635,Levelland,Texas,Hockley,US
34.7594,-112.4120,Chino Valley,Arizona,Yavapai,US
35.0228,-80.7383,Weddington,North Carolina,Union,US
41.0027,-76.4561,Bloomsburg,Pennsylvania,Columbia,US
35.1204,-120.6197,Grover Beach,California,San Luis Obispo,US
25.4418,-80.4685,Florida City,Florida,Miami-Dade,US
37.1412,-94.4676,Webb City,Missouri,Jasper,US
39.3274,-77.3423,Urbana,Maryland,Frederick,US
28.1459,-82.5184,Cheval,Florida,Hillsborough,US
41.9142,-87.9054,Northlake,Illinois,Cook,US
34.1087,-83.8127,Braselton,Georgia,Jackson,US
29.2442,-81.0465,Holly Hill,Florida,Volusia,US
40.3480,-74.0672,Red Bank,New Jersey,Monmouth,US
36.4648,-86.6666,White House,Tennessee,Robertson,US
36.6903,-101.4774,Guymon,Oklahoma,Texas,US
39.2584,-84.7868,Harrison,Ohio,Hamilton,US
37.9821,-122.5699,San Anselmo,California,Marin,US
33.8608,-84.4686,Vinings,Georgia,Cobb,US
40.1043,-84.6209,Greenville,Ohio,Darke,US
41.1600,-83.4121,Fostoria,Ohio,Seneca,US
29.3889,-95.1003,Santa Fe,Texas,Galveston,US
33.4928,-80.8671,Orangeburg,South Carolina,Orangeburg,US
44.6354,-88.0683,Suamico,Wisconsin,Brown,US
47.0955,-122.5674,Fort Lewis,Washington,Pierce,US
44.8422,-93.7896,Waconia,Minnesota,Carver,US
41.0313,-74.2408,Oakland,New Jersey,Bergen,US
41.4574,-78.5342,St. Marys,Pennsylvania,Elk,US
40.3031,-88.1549,Rantoul,Illinois,Champaign,US
42.4551,-75.0666,Oneonta,New York,Otsego,US
38.8604,-76.7459,Brock Hall,Maryland,Prince George's,US
31.9102,-85.1505,Eufaula,Alabama,Barbour,US
28.9348,-81.2881,Orange City,Florida,Volusia,US
37.8382,-122.2932,Emeryville,California,Alameda,US
47.4901,-117.5790,Cheney,Washington,Spokane,US
30.5832,-91.1582,Baker,Louisiana,East Baton Rouge,US
30.4709,-88.9011,D'Iberville,Mississippi,Harrison,US
32.3557,-80.7029,Port Royal,South Carolina,Beaufort,US
34.1373,-83.6021,Jefferson,Georgia,Jackson,US
36.3351,-92.3840,Mountain Home,Arkansas,Baxter,US
32.2041,-95.8321,Athens,Texas,Henderson,US
30.6571,-81.4511,Fernandina Beach,Florida,Nassau,US
47.2786,-122.2826,Lakeland South,Washington,King,US
38.8551,-91.9510,Fulton,Missouri,Callaway,US
37.6132,-77.4768,Lakeside,Virginia,Henrico,US
38.7565,-90.7319,Dardenne Prairie,Missouri,St. Charles,US
41.6072,-81.4690,Wickliffe,Ohio,Lake,US
33.1730,-80.0107,Moncks Corner,South Carolina,Berkeley,US
38.2528,-76.4424,Lexington Park,Maryland,St. Mary's,US
33.8458,-84.1314,Mountain Park,Georgia,Gwinnett,US
33.7816,-89.8130,Grenada,Mississippi,Grenada,US
33.5434,-111.9595,Paradise Valley,Arizona,Maricopa,US
41.4022,-82.2303,Amherst,Ohio,Lorain,US
33.0040,-97.1899,Trophy Club,Texas,Denton,US
34.7119,-111.9941,Verde Village,Arizona,Yavapai,US
42.1064,-87.7421,Winnetka,Illinois,Cook,US
40.7773,-74.3953,Florham Park,New Jersey,Morris,US
42.4801,-79.3324,Dunkirk,New York,Chautauqua,US
40.7454,-73.5604,Salisbury,New York,Nassau,US
38.7370,-77.2339,Newington Forest,Virginia,Fairfax,US
32.8497,-104.4268,Artesia,New Mexico,Eddy,US
28.6114,-81.2916,Goldenrod,Florida,Seminole,US
41.7495,-87.8345,Justice,Illinois,Cook,US
34.1224,-118.1132,San Marino,California,Los Angeles,US
39.2935,-75.6083,Smyrna,Delaware,Kent,US
35.6598,-101.4012,Borger,Texas,Hutchinson,US
38.2194,-90.4097,Festus,Missouri,Jefferson,US
40.7257,-73.1869,East Islip,New York,Suffolk,US
35.1736,-106.6231,North Valley,New Mexico,Bernalillo,US
38.5996,-95.2636,Ottawa,Kansas,Franklin,US
41.4895,-93.6913,Norwalk,Iowa,Warren,US
32.1890,-90.2861,Byram,Mississippi,Hinds,US
21.3892,-158.1445,Nanakuli,Hawaii,Honolulu,US
36.6509,-93.2636,Branson,Missouri,Taney,US
42.8645,-76.9826,Geneva,New York,Ontario,US
47.1438,-122.1408,Prairie Ridge,Washington,Pierce,US
47.2307,-122.1695,Lake Tapps,Washington,Pierce,US
46.1236,-122.8909,Kelso,Washington,Cowlitz,US
46.7221,-92.4923,Cloquet,Minnesota,Carlton,US
43.1743,-87.9750,Brown Deer,Wisconsin,Milwaukee,US
35.0743,-81.6552,Gaffney,South Carolina,Cherokee,US
36.2082,-119.0897,Lindsay,California,Tulare,US
47.2018,-121.9897,Enumclaw,Washington,King,US
37.8793,-122.5382,Tamalpais-Homestead Valley,California,Marin,US
36.7555,-120.3776,Mendota,California,Fresno,US
42.2802,-83.1782,Melvindale,Michigan,Wayne,US
42.9253,-88.8442,Fort Atkinson,Wisconsin,Jefferson,US
39.4362,-83.8141,Wilmington,Ohio,Clinton,US
33.1780,-86.2605,Sylacauga,Alabama,Talladega,US
42.0531,-93.8770,Boone,Iowa,Boone,US
39.0464,-77.3874,Cascades,Virginia,Loudoun,US
35.5995,-80.9840,Lake Norman of Catawba,North Carolina,Iredell,US
34.6097,-117.8339,Lake Los Angeles,California,Los Angeles,US
41.2399,-89.9264,Kewanee,Illinois,Henry,US
40.5862,-124.1419,Fortuna,California,Humboldt,US
31.9849,-81.2260,Georgetown,Georgia,Chatham,US
31.3971,-103.5201,Pecos,Texas,Reeves,US
42.1723,-83.1946,Riverview,Michigan,Wayne,US
38.9708,-90.9714,Troy,Missouri,Lincoln,US
33.9963,-118.1519,Commerce,California,Los Angeles,US
33.6480,-117.3706,Lakeland Village,California,Riverside,US
40.5696,-74.6092,Somerville,New Jersey,Somerset,US
39.1518,-121.5835,Marysville,California,Yuba,US
43.4695,-89.7376,Baraboo,Wisconsin,Sauk,US
38.5650,-90.1793,Cahokia,Illinois,St. Clair,US
45.7477,-87.0900,Escanaba,Michigan,Delta,US
36.8437,-94.3758,Neosho,Missouri,Newton,US
39.4343,-76.6516,Mays Chapel,Maryland,Baltimore,US
44.1935,-88.2941,Harrison,Wisconsin,Calumet,US
36.5244,-119.5602,Kingsburg,California,Fresno,US
41.4507,-88.2791,Minooka,Illinois,Grundy,US
32.1792,-111.1266,Tucson Estates,Arizona,Pima,US
31.2442,-90.4716,McComb,Mississippi,Pike,US
37.7983,-89.0305,Herrin,Illinois,Williamson,US
45.0137,-92.9995,North St. Paul,Minnesota,Ramsey,US
40.6871,-73.5615,North Merrick,New York,Nassau,US
47.4718,-122.0854,East Renton Highlands,Washington,King,US
41.3265,-73.0833,Derby,Connecticut,Naugatuck Valley,US
33.5436,-86.5639,Leeds,Alabama,Jefferson,US
45.3988,-122.2697,Sandy,Oregon,Clackamas,US
37.1318,-76.3568,Poquoson,Virginia,Poquoson,US
28.4474,-81.4914,Doctor Phillips,Florida,Orange,US
27.3087,-82.4746,Sarasota Springs,Florida,Sarasota,US
40.3395,-74.2939,Robertsville,New Jersey,Monmouth,US
28.4042,-82.5468,Shady Hills,Florida,Pasco,US
38.5569,-90.3783,Crestwood,Missouri,St. Louis,US
40.7621,-73.0185,Patchogue,New York,Suffolk,US
31.4501,-97.1201,Robinson,Texas,McLennan,US
35.0390,-81.0111,Tega Cay,South Carolina,York,US
26.5392,-81.8999,Cypress Lake,Florida,Lee,US
30.0951,-95.6194,Tomball,Texas,Harris,US
40.6148,-112.4777,Grantsville,Utah,Tooele,US
30.1901,-82.6471,Lake City,Florida,Columbia,US
38.7942,-77.3358,Fairfax Station,Virginia,Fairfax,US
37.0555,-122.0118,Scotts Valley,California,Santa Cruz,US
30.4241,-88.5289,Moss Point,Mississippi,Jackson,US
29.5317,-95.1188,Webster,Texas,Harris,US
29.2000,-96.2723,El Campo,Texas,Wharton,US
41.9275,-80.5685,Conneaut,Ohio,Ashtabula,US
40.2736,-96.7455,Beatrice,Nebraska,Gage,US
43.3846,-87.8855,Port Washington,Wisconsin,Ozaukee,US
38.3851,-75.1487,Ocean Pines,Maryland,Worcester,US
48.5112,-122.2321,Sedro-Woolley,Washington,Skagit,US
36.4247,-99.4058,Woodward,Oklahoma,Woodward,US
40.2248,-74.6526,Hamilton Square,New Jersey,Mercer,US
40.9374,-72.9864,Miller Place,New York,Suffolk,US
38.6745,-77.0023,Accokeek,Maryland,Prince George's,US
38.7581,-85.3973,Madison,Indiana,Jefferson,US
40.5712,-79.7523,New Kensington,Pennsylvania,Westmoreland,US
39.1205,-88.5509,Effingham,Illinois,Effingham,US
37.3694,-121.8238,Alum Rock,California,Santa Clara,US
18.3789,-65.8388,Río Grande,Puerto Rico,Río Grande,US
40.2926,-79.9329,Jefferson Hills,Pennsylvania,Allegheny,US
18.3693,-65.9009,Canóvanas,Puerto Rico,Canóvanas,US
18.4283,-66.4823,Manatí,Puerto Rico,Manatí,US
37.4902,-77.5396,Manchester,Virginia,Chesterfield,US
42.7179,-114.5159,Jerome,Idaho,Jerome,US
39.4055,-76.4282,Honeygo,Maryland,Baltimore,US
33.8724,-117.4624,El Sobrante,California,Riverside,US
38.9358,-76.8146,Mitchellville,Maryland,Prince George's,US
37.3156,-121.0212,Newman,California,Stanislaus,US
34.1754,-103.3565,Portales,New Mexico,Roosevelt,US
42.6904,-82.7398,New Baltimore,Michigan,Macomb,US
32.6187,-93.2762,Minden,Louisiana,Webster,US
37.6924,-77.6123,Wyndham,Virginia,Henrico,US
41.1245,-88.8297,Streator,Illinois,LaSalle,US
47.2309,-122.2832,Edgewood,Washington,Pierce,US
35.4510,-86.7901,Lewisburg,Tennessee,Marshall,US
35.4802,-97.2666,Choctaw,Oklahoma,Oklahoma,US
30.0502,-81.9011,Middleburg,Florida,Clay,US
40.8618,-74.0741,Hasbrouck Heights,New Jersey,Bergen,US
35.9032,-79.9591,Archdale,North Carolina,Randolph,US
41.6637,-87.7958,Palos Heights,Illinois,Cook,US
18.4309,-66.0507,Caño Martin Peña,Puerto Rico,San Juan,US
43.2990,-87.9887,Cedarburg,Wisconsin,Ozaukee,US
38.4399,-90.9927,Union,Missouri,Franklin,US
40.8574,-72.7915,Manorville,New York,Suffolk,US
43.1940,-112.3454,Blackfoot,Idaho,Bingham,US
40.9601,-74.1250,Glen Rock,New Jersey,Bergen,US
41.3147,-81.4989,Macedonia,Ohio,Summit,US
43.3204,-87.9480,Grafton,Wisconsin,Ozaukee,US
30.2132,-90.9234,Gonzales,Louisiana,Ascension,US
34.7195,-112.0016,Cottonwood,Arizona,Yavapai,US
41.9233,-71.3924,Valley Falls,Rhode Island,Providence,US
38.5224,-89.1232,Centralia,Illinois,Marion,US
43.6526,-116.2743,Garden City,Idaho,Ada,US
40.9061,-73.1278,Stony Brook,New York,Suffolk,US
36.7377,-91.8680,West Plains,Missouri,Howell,US
35.5380,-98.6853,Weatherford,Oklahoma,Custer,US
40.8433,-74.2006,Upper Montclair,New Jersey,Essex,US
44.4909,-103.8155,Spearfish,South Dakota,Lawrence,US
37.0726,-97.0385,Arkansas City,Kansas,Cowley,US
40.9269,-74.0387,River Edge,New Jersey,Bergen,US
28.2613,-80.7149,Viera East,Florida,Brevard,US
45.3864,-122.5934,Gladstone,Oregon,Clackamas,US
38.6586,-87.1591,Washington,Indiana,Daviess,US
39.1623,-76.5257,Riviera Beach,Maryland,Anne Arundel,US
38.8800,-76.8289,Largo,Maryland,Prince George's,US
25.7079,-80.2952,South Miami,Florida,Miami-Dade,US
40.6030,-74.5751,Martinsville,New Jersey,Somerset,US
43.2534,-70.8856,Somersworth,New Hampshire,Strafford,US
35.4630,-86.0774,Manchester,Tennessee,Coffee,US
38.0188,-79.0354,Stuarts Draft,Virginia,Augusta,US
38.9955,-77.3693,Dranesville,Virginia,Fairfax,US
42.7994,-83.7144,Fenton,Michigan,Genesee,US
39.9325,-75.2527,Yeadon,Pennsylvania,Delaware,US
19.5828,-154.9695,Hawaiian Paradise Park,Hawaii,Hawaii,US
34.5690,-111.8560,Camp Verde,Arizona,Yavapai,US
41.8346,-86.2473,Niles,Michigan,Berrien,US
26.2796,-98.3575,La Homa,Texas,Hidalgo,US
40.9049,-80.8492,Salem,Ohio,Columbiana,US
30.2175,-92.3752,Crowley,Louisiana,Acadia,US
34.4151,-119.8568,University of California-Santa Barbara,California,Santa Barbara,US
41.5159,-71.2878,Newport East,Rhode Island,Newport,US
35.9526,-85.0295,Crossville,Tennessee,Cumberland,US
41.5127,-109.4710,Green River,Wyoming,Sweetwater,US
38.7672,-76.8266,Rosaryville,Maryland,Prince George's,US
35.1117,-85.2962,Red Bank,Tennessee,Hamilton,US
31.5803,-90.4432,Brookhaven,Mississippi,Lincoln,US
39.4149,-86.4316,Martinsville,Indiana,Morgan,US
42.6969,-73.7964,Roessleville,New York,Albany,US
40.7928,-74.0049,Guttenberg,New Jersey,Hudson,US
40.8536,-74.1069,Wallington,New Jersey,Bergen,US
